State,Year,Population,Pop_Density,Poverty_Rate,Vulnerable_Pop_Pct,Literacy_Rate,Health_Infra_Score,Heatwave_Days,Flood_Cyclone_Index
Arunachal Pradesh,2003,24216263,385.332574,24.151053413841066,31.043990785350967,68.82487754385262,0.604168580995178,3,2.5633684445182268
Arunachal Pradesh,2004,24506858,389.18589974,24.081104071507486,25.98639202356314,75.33008408072676,0.36146214014077815,8,0.5259747196180843
Arunachal Pradesh,2005,24800941,393.0777587374001,24.685951206410195,22.13190144053822,66.95938874821363,0.4658398878409401,5,3.0784979410830506
Arunachal Pradesh,2006,25098552,397.00853632477407,24.772083471654824,25.743942402107173,65.45149571367443,0.6452105579942791,13,6.541114202169079
Arunachal Pradesh,2007,25399735,400.97862168802175,30.032872842925975,24.063011524898275,72.60976485647483,0.5177679892087853,4,8.332430957970715
Arunachal Pradesh,2008,25704531,404.98840790490203,22.38197578995631,25.785471076310742,65.70889658383264,0.8210864730822554,8,2.953653289238482
Arunachal Pradesh,2009,26012986,409.03829198395096,27.250718400506507,23.558827855493583,66.27251401603745,0.5464336990016407,6,5.392964634521453
Arunachal Pradesh,2010,26325142,413.1286749037905,18.173770166290062,24.69614981207291,63.75957829251338,0.4311043470748134,12,2.7808859239573156
Arunachal Pradesh,2011,26641043,417.2599616528284,22.53631136202854,21.518307169343032,74.19673257120586,0.7989286695603093,8,6.864303072900022
Arunachal Pradesh,2012,26960736,421.4325612693567,21.5445548908625,24.037777202345385,72.68838049274416,0.5372388259373441,19,3.9215707259529684
Arunachal Pradesh,2013,27284265,425.6468868820503,17.20834679034977,29.57990101946079,78.80205774206699,0.8629305348292579,16,2.3846068147468964
Arunachal Pradesh,2014,27611676,429.90335575087084,32.53881759930603,21.575105143934547,69.20139078909612,0.5880728825467174,10,3.8706092650166077
Arunachal Pradesh,2015,27943016,434.2023893083795,7.523760897614686,25.087429376415905,76.85673755163394,0.7914628584015854,14,3.154256266482783
Arunachal Pradesh,2016,28278332,438.5444132014633,25.676640724327726,22.592473043685885,66.03432735454561,0.8524646848998495,16,3.2595873408183724
Arunachal Pradesh,2017,28617672,442.9298573334779,17.548228015466865,23.83354512510698,76.49694654499848,0.7412817948397972,12,9.280429207186089
Arunachal Pradesh,2018,28961084,447.3591559068127,15.09960717112454,25.868549797042498,70.46189785308702,0.7029144617974448,20,2.8090093135462095
Arunachal Pradesh,2019,29308617,451.8327474658808,23.762680884662807,28.624112990754547,72.26053460542144,0.6985362677482887,14,5.979517702401287
Arunachal Pradesh,2020,29660321,456.35107494053966,24.075783104382957,24.202555444230327,87.30373962440993,0.9606409010931846,18,2.7597198884757472
Arunachal Pradesh,2021,30016245,460.9145856899451,25.534271043306873,26.63347550544034,75.43174836614075,0.7239229633650721,14,3.958298907071078
Arunachal Pradesh,2022,30376439,465.5237315468445,14.583558993332652,26.152626767387886,85.71178526048014,0.7888913736503731,12,7.597851609210767
Arunachal Pradesh,2023,30740957,470.17896886231296,15.711690448190378,26.389216289088978,77.39307446724456,0.595236816456599,12,3.4465711692890073
Arunachal Pradesh,2024,31109848,474.8807585509361,17.599589476581087,21.180360641017934,76.83066541331654,0.6828943773733258,20,5.633222709130951
Arunachal Pradesh,2025,31483166,479.6295661364454,12.319899175855998,22.572985956094193,75.92250463355755,0.7579169408119372,8,4.544073358413447
Assam,2000,14781337,145.0,25.344844018145782,17.151592529877604,64.49025243760072,0.4550560898090315,5,0.8104421078216271
Assam,2001,14958713,146.45,28.28500020026055,26.272523130141916,62.947494261947355,0.39590181112263845,6,0.847341554705993
Assam,2002,15138217,147.9145,27.6593417783346,24.93375046363061,81.5944040422762,0.6143489893721492,5,0.29068840187578626
Assam,2003,15319876,149.39364500000002,17.43242420232046,22.036879961660954,62.93387514773588,0.4529052905792557,10,1.1944054506542598
Assam,2004,15503714,150.88758145,31.774391615571382,20.071052129964304,57.831112098658224,0.622954149367257,5,0.917912187385735
Assam,2005,15689759,152.39645726450001,19.445636454566785,21.40802769096055,68.24260813972414,0.42528598603067547,9,7.225962737399888
Assam,2006,15878036,153.92042183714503,34.85992293809383,28.858836466311935,73.26506070194175,0.4485918101126617,6,1.5714084210913544
Assam,2007,16068572,155.45962605551645,15.365149628460703,24.803227997109783,83.11888711744525,0.3616793268053735,3,10.0
Assam,2008,16261395,157.01422231607162,27.837756855286642,22.269324391430555,73.9784605603257,0.4344351774410859,12,4.338482882971555
Assam,2009,16456532,158.58436453923233,28.406692369958844,24.76326252990364,72.08801331037601,0.5355747640653039,10,2.2627989145443426
Assam,2010,16654010,160.17020818462467,9.775248473844865,22.945459547876073,71.09209189594776,0.8011724774730339,11,3.6194387689071306
Assam,2011,16853858,161.7719102664709,26.39553204775754,24.246164613458394,69.16302488039426,0.6634584670415167,9,6.0043598930292195
Assam,2012,17056105,163.3896293691356,18.58075038823977,21.06370885265308,69.97853369961945,0.6752760591653822,7,4.6227404299792365
Assam,2013,17260778,165.02352566282698,28.115419927746593,27.025808849546507,64.63890960285741,0.678715718510184,9,7.53719034830913
Assam,2014,17467907,166.67376091945528,8.727678506574327,28.48813293446755,76.67182828177029,0.6533298394907454,7,3.442486101982943
Assam,2015,17677522,168.34049852864982,17.782922681979084,24.140746304850776,82.91081809268039,0.7458329542874146,17,2.2137762728103043
Assam,2016,17889653,170.02390351393632,29.892146978850203,28.036260138464932,82.56593313319698,0.6286541188282577,11,10.0
Assam,2017,18104328,171.72414254907565,33.43214661042492,25.57185800132338,72.25956586842725,0.6889918970530148,10,2.051606960165857
Assam,2018,18321580,173.44138397456643,11.727373748438996,19.03542998440269,79.91585291980957,0.7287981560626084,11,5.503772379163914
Assam,2019,18541439,175.1757978143121,8.383409894216378,23.217794505324544,70.77290496126557,0.7171155999924564,9,3.6371905406400176
Assam,2020,18763937,176.92755579245522,15.614392818747932,26.088619094440254,86.24478047472672,0.8851878035457309,8,2.623033594126258
Assam,2021,18989104,178.6968313503798,16.60419470534305,24.4747679428601,74.21216893633147,0.7829143876166973,16,8.228287142029076
Assam,2022,19216973,180.48379966388356,12.758027958718582,22.359423176278824,78.03623364892002,0.7147890274639482,14,6.37500648399593
Assam,2023,19447577,182.2886376605224,24.131493614241727,16.02194592885188,68.40811672540528,0.6461231906774915,15,3.2620127155215637
Assam,2024,19680948,184.11152403712765,6.954929831693072,21.666549937227373,73.84712077267086,0.98,17,2.9486746447111
Assam,2025,19917119,185.95263927749892,10.773179379242821,21.815054550156344,80.49372888818667,0.809358582481535,11,3.680121555522488
Bihar,2000,104444321,1090.0,29.883183448741633,21.178758676296294,66.17326002577543,0.4803306609045464,5,0.22346784907612283
Bihar,2001,105697652,1100.9,26.55679813345271,20.24665927084409,70.2201350960345,0.44281174362684134,7,2.1276684162871113
Bihar,2002,106966024,1111.909,13.679183502496024,22.365233295123275,71.05911345086368,0.47628500992361117,4,2.7492433298363412
Bihar,2003,108249616,1123.0280900000002,20.0628729813923,22.745570897972186,60.35776310121337,0.5070980906704863,3,2.5081016721703895
Bihar,2004,109548612,1134.2583709,25.849516534286828,18.89224918728648,72.54577818662823,0.5667116978895652,2,6.236928822132954
Bihar,2005,110863195,1145.6009546090002,24.536178405883255,26.948072951836544,76.32737222231289,0.6467244078021757,6,3.9488477260599084
Bihar,2006,112193554,1157.05696415509,23.72060058686247,21.73385120294003,65.54241098504025,0.37120066837821336,10,1.4804232550139698
Bihar,2007,113539876,1168.627533796641,18.746173042573357,24.366029443936085,82.00042269134397,0.5434728120330421,8,5.11455924642799
Bihar,2008,114902355,1180.3138091346075,25.594446434333125,26.91766334888019,72.90904981108598,0.3815730336131453,9,5.066984565184393
Bihar,2009,116281183,1192.1169472259533,29.117611680427604,27.186629552741135,68.13127845731779,0.6609529960552157,10,4.068526142232214
Bihar,2010,117676557,1204.038116698213,23.679838389102514,23.360182872102627,76.64534718767571,0.5903501071549209,7,4.179194874220593
Bihar,2011,119088676,1216.078497865195,28.134536753441125,21.316178093341488,70.6656417791932,0.562232273007099,9,6.512644416510426
Bihar,2012,120517740,1228.2392828438471,24.480397541232673,24.141051639371234,78.31585475295729,0.5479881851843853,9,3.9088322690702886
Bihar,2013,121963953,1240.5216756722855,17.12698487159537,28.360153431353105,80.69786072865355,0.5822567967416078,8,2.654798328985291
Bihar,2014,123427520,1252.9268924290086,13.363304641499024,20.84726412651544,63.73160849446221,0.515112500202435,13,9.16739063434944
Bihar,2015,124908651,1265.4561613532985,24.905934390859503,23.358033467323473,73.75268145173783,0.7559783390599925,12,10.0
Bihar,2016,126407554,1278.1107229668316,25.602617486301817,28.863325673363146,66.75019831171328,0.6988755556888281,8,2.4358336588863754
Bihar,2017,127924445,1290.8918301964998,14.375677236160893,27.567049593322654,82.30252123994927,0.6365104447500629,14,6.269782507465788
Bihar,2018,129459538,1303.8007484984648,13.568735582021315,21.889139811220662,87.58688182516354,0.8325405961879973,13,7.4083120282285595
Bihar,2019,131013053,1316.8387559834496,13.723267857093681,22.83689532019205,77.82932695362453,0.7751348147984429,14,2.507512241880877
Bihar,2020,132585210,1330.007143543284,6.508718090254842,20.227979098713465,81.4205041827959,0.6359179450313608,13,3.021740652951041
Bihar,2021,134176232,1343.307214978717,13.494332205782973,24.671363854916695,77.51788551963624,0.9076071928137701,13,6.872869782361192
Bihar,2022,135786347,1356.740287128504,24.14324882272328,20.604551573601913,70.00301866167972,0.8355058263177049,15,7.689051595551325
Bihar,2023,137415783,1370.307689999789,20.722893087184183,25.521822093321894,84.13337344794577,0.9353154708534807,15,3.1917354386531973
Bihar,2024,139064772,1384.010766899787,13.178059788416219,21.4993230381622,75.95229839459817,0.8693946621073831,14,3.7258183567796377
Bihar,2025,140733550,1397.8508745687848,16.14659440811942,24.139309644468447,73.2007192951004,0.9145504279232665,16,6.783563075323664
Chhattisgarh,2000,9989138,173.0,32.11832447329173,23.29094149822692,59.07289997659844,0.4021329009295739,9,0.19407809211398114
Chhattisgarh,2001,10109007,174.73,21.080711468871943,29.732413765376357,71.11833471262902,0.6720499530066559,5,0.12257502530995375
Chhattisgarh,2002,10230315,176.4773,23.52204930879148,20.325194849433142,66.64476136304852,0.6199096458445681,8,3.525120925342766
Chhattisgarh,2003,10353079,178.24207300000003,12.719365393171591,22.299991762469684,72.61742729015629,0.3834801367077272,8,0.5989778968050372
Chhattisgarh,2004,10477316,180.02449373000002,22.44806702478848,20.440075447904857,65.54895288593376,0.5127969121063044,6,2.7602940356514742
Chhattisgarh,2005,10603044,181.82473866730004,14.443246803984218,25.81849527183437,60.56614608649832,0.5629711287658901,8,1.8585704803878693
Chhattisgarh,2006,10730280,183.64298605397303,29.890930053230523,26.226253765571396,73.29924051764843,0.6415216253605522,3,2.3661706719333804
Chhattisgarh,2007,10859044,185.47941591451274,18.543026509091646,20.560526377201295,69.51251366624739,0.46134311924095883,9,3.614578407124217
Chhattisgarh,2008,10989352,187.33421007365789,23.063407865771513,26.640888747759746,77.17926640243643,0.7528421039328727,12,1.4078151126791698
Chhattisgarh,2009,11121224,189.20755217439444,31.51388980851499,22.61911366741846,79.06107626242824,0.7140099385243155,8,1.1327045179384698
Chhattisgarh,2010,11254679,191.09962769613838,13.13267393894931,27.595334858495058,68.55150262735845,0.971285881874514,8,5.880991879375025
Chhattisgarh,2011,11389735,193.01062397309977,28.906652670113882,26.272367247951124,71.74298388359172,0.8046279104820986,11,2.5306505403576223
Chhattisgarh,2012,11526412,194.94073021283077,27.67796131478472,23.619565506290936,75.94651208698751,0.5439254460052706,9,3.942855652263701
Chhattisgarh,2013,11664729,196.8901375149591,21.18384546158619,17.025962182540592,69.28151253983697,0.6279553767870736,10,2.8580720762125322
Chhattisgarh,2014,11804706,198.8590388901087,28.653535676290993,29.41349126508483,69.97131206605829,0.6930629852962238,12,2.953091992121815
Chhattisgarh,2015,11946362,200.84762927900977,29.30059288188632,28.612834680222125,66.96857685708359,0.6086846406112558,11,3.2890421850699605
Chhattisgarh,2016,12089719,202.8561055717999,13.278011635622796,25.27242125723697,85.54875143904593,0.5388096040352213,19,3.0327927024747474
Chhattisgarh,2017,12234795,204.88466662751787,26.627260244065255,19.18336978007676,77.71907847794778,0.4465344906346113,15,3.5181406016190846
Chhattisgarh,2018,12381613,206.93351329379306,18.84344824993903,27.268310128081303,73.21775529139092,0.7253092625068528,9,4.714148721948974
Chhattisgarh,2019,12530192,209.00284842673096,13.656778823939275,22.389784379275472,84.97878004003124,0.8276258394042518,11,5.175648866764813
Chhattisgarh,2020,12680555,211.09287691099829,17.406521436572977,25.200343423944652,77.74015879079843,0.5490842735353644,11,2.7359479849282136
Chhattisgarh,2021,12832721,213.2038056801083,16.98313780800486,24.361769801672132,75.62789076460739,0.7137257249270721,16,3.1882653419083455
Chhattisgarh,2022,12986714,215.33584373690937,15.58293502118358,23.91961696009301,81.54234064764556,0.717972376453226,18,2.9400852847351135
Chhattisgarh,2023,13142554,217.48920217427846,19.50817226590172,24.423109967467692,81.32969918266862,0.9138424093245008,15,3.193763668144051
Chhattisgarh,2024,13300265,219.66409419602124,5.719188038389586,26.793028392983565,77.72746246821627,0.8347429178435193,12,5.508212612196382
Chhattisgarh,2025,13459868,221.86073513798146,20.408847779686717,23.583412238415985,78.17898758256031,0.9153450813136763,20,3.8805311269372607
Goa,2000,37291014,188.0,31.655561213337542,19.613892085494342,70.85790263441255,0.6934028630676287,5,2.2111427762609113
Goa,2001,37738506,189.88,27.306571779497872,20.85297923228854,65.61391185460789,0.6594515574124888,8,1.7389792966810753
Goa,2002,38191368,191.7788,30.334645714362864,17.442868552573973,70.47450189810355,0.5975293081000874,8,1.8708924676926242
Goa,2003,38649664,193.69658800000002,20.99911032526131,22.718025952295488,69.10848459062106,0.7766456980047277,10,5.264871584143152
Goa,2004,39113460,195.63355388,20.15806690117507,25.54062212449054,72.14469994918798,0.43054649798107086,7,0.4864683979344527
Goa,2005,39582822,197.58988941880003,24.484986781023267,30.75136430344881,74.62634525519165,0.5756415792848363,11,4.238105246924965
Goa,2006,40057816,199.56578831298802,21.131198549162193,20.61748698677821,66.36426768808043,0.46967314777552505,8,3.219286058189711
Goa,2007,40538509,201.56144619611788,26.20188242062896,19.351406191264466,66.11093660371692,0.7825793259755474,8,1.6093563530704393
Goa,2008,41024971,203.5770606580791,28.58421985168701,29.147105503183163,61.363752882734644,0.41962502541587376,10,2.4859641760557505
Goa,2009,41517271,205.61283126465986,12.402475262782401,20.011070093282076,70.33860861443841,0.5986080075927125,10,1.9747360335210185
Goa,2010,42015478,207.66895957730645,20.87988660393343,25.150835912363796,66.43400547109195,0.5661383305169702,7,5.076766979426729
Goa,2011,42519664,209.7456491730795,22.388313260643056,27.005782646865583,65.40918612597216,0.6179822805893573,6,3.101968211093089
Goa,2012,43029900,211.8431056648103,16.895637855468177,26.439583220558692,74.44505481709469,0.5663390852474212,11,2.6800180805600062
Goa,2013,43546259,213.96153672145843,4.70976928478996,24.084608134565784,83.75953677372208,0.7266789527437852,12,4.755143571753782
Goa,2014,44068814,216.10115208867305,17.231685396908972,22.649696598929328,70.66869914484552,0.7777282384409644,12,2.6212019460214875
Goa,2015,44597640,218.26216360955976,12.859484137896123,24.905167538048694,75.43458714336161,0.6611253462051054,15,2.124593875670908
Goa,2016,45132811,220.44478524565537,24.30477780201689,13.83471575203082,74.05981150105374,0.6817450984278146,15,4.17529627578933
Goa,2017,45674405,222.6492330981119,22.554600938978197,22.62312934252628,66.91783567414424,0.8557723610814227,11,2.5723100464255926
Goa,2018,46222498,224.87572542909302,17.32552751436189,19.55914770537761,79.02958912896905,0.8849171415814914,10,2.6278270325251487
Goa,2019,46777168,227.12448268338395,12.781386732714738,22.31863470516018,81.0862904478197,0.9175596193598599,14,2.9420161107349623
Goa,2020,47338494,229.3957275102178,13.443032375723064,22.478001673834363,81.75269003964222,0.8010394872571913,15,3.697137890402395
Goa,2021,47906556,231.68968478532,8.96305232763096,28.036218571835015,67.88006285257433,0.98,9,10.0
Goa,2022,48481435,234.00658163317317,12.79684548712393,22.831746367520886,85.04720488212052,0.7339161386543832,15,3.1658609290306976
Goa,2023,49063212,236.3466474495049,6.603587786625441,27.09886419968584,80.88118183463797,0.9241419985596384,10,2.8689217239412157
Goa,2024,49651970,238.71011392399998,7.0723236366007605,21.713275613611252,79.34942044265544,0.98,12,3.220121431413351
Goa,2025,50247794,241.09721506323996,12.662420358847246,25.661499995344638,85.45775712156998,0.8889616894981366,16,4.245570437705744
Gujarat,2000,14302313,496.0,27.790272766091093,24.49995848569054,66.62588398264532,0.42999311602957935,8,5.352429543384495
Gujarat,2001,14473940,500.96,20.97396557062013,23.77254781254536,71.06534293306605,0.534044355263085,3,1.66949523240228
Gujarat,2002,14647628,505.9696,17.74003439285402,18.66410750037059,72.47599242226626,0.5026099209956914,4,4.053717796264194
Gujarat,2003,14823399,511.02929600000004,18.631697785859537,21.358614105532784,71.61099677297558,0.488656805485044,6,2.7560373650927414
Gujarat,2004,15001280,516.13958896,24.779726687053273,21.275093607102583,66.20733276578667,0.41651833883595696,7,10.0
Gujarat,2005,15181295,521.3009848496001,15.725256326904635,27.40645504908831,66.25010936422791,0.5909369750998481,7,1.5643761842117256
Gujarat,2006,15363471,526.5139946980961,17.629223386193633,26.728020054316126,77.24945577259918,0.5760230595120234,6,2.053600411474989
Gujarat,2007,15547832,531.779134645077,27.020674874193492,26.5565003647555,64.90580613523453,0.5842757185535093,8,6.171067608133476
Gujarat,2008,15734406,537.0969259915278,16.66693185213048,22.13746434215207,71.49432578525871,0.668024613602449,11,4.421194874175011
Gujarat,2009,15923219,542.467895251443,26.042996461853676,27.366525086405055,73.57120571529612,0.6420342707183869,9,1.5711706306563635
Gujarat,2010,16114298,547.8925742039575,18.502835983619157,20.45765381204898,75.90242499760286,0.5692942370795362,8,1.2579996471289279
Gujarat,2011,16307670,553.371499945997,27.141647038065564,19.73704631678166,73.87546368454822,0.5169089788774606,10,5.360739885584138
Gujarat,2012,16503362,558.905214945457,24.838599649233227,26.646647347400425,67.80474557412056,0.5652078648553379,11,1.9308051711396816
Gujarat,2013,16701402,564.4942670949116,24.900563935900855,26.62714758720294,74.58083438612421,0.6508409805992191,7,3.7635770641641906
Gujarat,2014,16901819,570.1392097658608,29.478750110503746,26.204680510423017,70.48293822065936,0.5038917892183049,10,3.108122223843189
Gujarat,2015,17104641,575.8406018635194,19.938268737509667,24.99591520186045,71.56621495745358,0.6920202200571485,14,1.9474655787028752
Gujarat,2016,17309896,581.5990078821546,15.814077933015202,22.961746748482774,78.24234956236467,0.6690749963561626,11,2.7508120362225843
Gujarat,2017,17517615,587.414997960976,12.475629513522065,21.139186160940906,69.85374703023922,0.4726177518590262,16,2.465138154060423
Gujarat,2018,17727826,593.2891479405858,24.11834459809228,30.099915895810394,69.23121093156983,0.5885638061916172,15,2.8355364999525547
Gujarat,2019,17940560,599.2220394199917,19.50773285654725,29.069680369878867,82.19895622644654,0.6897702929503324,16,3.985424786008471
Gujarat,2020,18155847,605.2142598141917,11.97351211043744,25.832429501264325,70.65155006463446,0.6211838786712658,9,5.582485973269156
Gujarat,2021,18373717,611.2664024123336,11.661291631911524,23.507461765138483,79.94999130381585,0.98,12,6.4419396882060775
Gujarat,2022,18594202,617.3790664364569,29.242430240809433,26.820964861622638,80.95659862380522,0.727775480565964,13,5.368008862074344
Gujarat,2023,18817332,623.5528571008215,14.594891130256281,23.57491297185713,78.18410892594974,0.9293115533730315,17,6.625807278618246
Gujarat,2024,19043140,629.7883856718297,13.585198970755892,21.555108046303673,68.73433482464745,0.8056159980097668,19,6.431438422664935
Gujarat,2025,19271658,636.086269528548,17.145745555943364,21.488042762005826,77.5125067079743,0.7423795790487389,23,6.473041637153427
Haryana,2000,25217665,347.0,30.298658662882954,23.766488408961592,64.09760043204687,0.8331729081413832,7,0.8461684172226347
Haryana,2001,25520276,350.47,26.775424890158913,28.105265863418026,71.54072867353491,0.5294092347614954,9,10.0
Haryana,2002,25826520,353.9747,22.191348007360755,22.78905461027401,61.42438710325324,0.5308318878712153,11,5.581146560220139
Haryana,2003,26136438,357.514447,16.665932305719792,23.23424417369324,66.96362245770354,0.46297023455828146,10,1.952710716973654
Haryana,2004,26450075,361.08959147,22.407605891138928,27.91790975198157,66.94415440221907,0.24119401217765962,7,1.5490521538901403
Haryana,2005,26767476,364.70048738470007,32.69225413681665,23.03303859236598,74.08579260412748,0.7075579262306941,9,1.0805704761478037
Haryana,2006,27088686,368.34749225854705,20.187599532899977,25.572794032929508,66.05402379757268,0.6333037488977933,6,3.36724936523055
Haryana,2007,27413750,372.0309671811325,26.54166352337325,26.002382344917937,63.139550540308676,0.6551079198888193,10,2.2128267466283376
Haryana,2008,27742715,375.7512768529438,20.46883457722816,25.265053404793335,67.62388883599685,0.6600704224602932,10,4.000838750110466
Haryana,2009,28075628,379.5087896214732,15.935777061611606,24.27559423694548,60.973999739894424,0.5494479067789342,10,1.2856544008102562
Haryana,2010,28412535,383.30387751768797,25.40582805336898,22.052006064238817,71.4156123282834,0.5439475911851068,11,3.3202508426623005
Haryana,2011,28753486,387.13691629286484,4.380606242004578,26.033625958592722,68.32962158436287,0.3953240523772252,13,8.836025328079858
Haryana,2012,29098528,391.0082854557935,29.07447384043456,25.83343096394863,83.65441962039381,0.6428450858494457,4,2.562966901773726
Haryana,2013,29447710,394.91836831035147,16.129385454568286,23.888889608854765,70.6534888774137,0.5619094824151373,20,3.2046482565718777
Haryana,2014,29801082,398.86755199345504,22.11220006751461,20.279819122588247,68.92833688455791,0.5796707766200938,11,1.6992338806760008
Haryana,2015,30158695,402.8562275133895,17.14474553770082,21.743530783228252,75.5958725520959,0.8358540535227774,11,8.51158085896554
Haryana,2016,30520600,406.8847897885235,13.925090088430217,23.417005363739015,70.16889828195296,0.7222393712020526,10,7.103102505747291
Haryana,2017,30886847,410.9536376864087,29.607144114518043,23.81801755855614,71.65796616544769,0.5233542728864609,11,7.994368456779786
Haryana,2018,31257489,415.06317406327275,22.432129372020537,28.593971233738408,80.40623842455173,0.6549153214273444,20,2.1639158281201043
Haryana,2019,31632579,419.2138058039055,14.50163368989936,24.44037903595665,84.46110314127714,0.8426207179038638,7,3.803102214426973
Haryana,2020,32012170,423.40594386194454,11.67111262563574,23.07935655393788,84.60699248915961,0.6910875060154361,6,3.495376096841076
Haryana,2021,32396316,427.64000330056405,17.611928031800367,25.325821948708228,72.14800461278577,0.9343118855695525,14,5.047163274815107
Haryana,2022,32785072,431.91640333356963,17.440344283469965,26.276815800365842,80.10769281294665,0.8563915590986195,7,3.0232775255187887
Haryana,2023,33178493,436.23556736690534,15.600620056133234,23.37564942818238,78.15731244280535,0.5691781145402832,15,3.0881301097117033
Haryana,2024,33576635,440.5979230405744,4.0,26.19794808218725,83.67730004341323,0.9644789268182569,19,4.284995021510015
Haryana,2025,33979554,445.0039022709801,7.83817900946112,26.757462520830003,85.0029115902149,0.7445255749108026,14,7.320868585554682
Himachal Pradesh,2000,5902059,434.0,22.845864616865285,24.69638553557601,63.637861493778544,0.44101069864139775,5,3.5877329247070793
Himachal Pradesh,2001,5972883,438.34000000000003,23.673206886792144,25.291718016282147,53.852358465040666,0.5051399042133742,3,0.3869035039210156
Himachal Pradesh,2002,6044558,442.7234,24.84296136669346,27.590072452963913,67.55936581385009,0.618973301762916,6,0.6048459537227535
Himachal Pradesh,2003,6117093,447.1506340000001,23.11427226638869,23.52810772439729,66.05736223819183,0.5833667364221516,6,1.5342234676896314
Himachal Pradesh,2004,6190498,451.62214034,7.657270586704405,20.337989850954262,67.47161629105301,0.5287425387529053,3,9.309018727316182
Himachal Pradesh,2005,6264784,456.1383617434001,38.79754662157911,18.5831835812797,65.4187895649542,0.4438193854261037,10,2.786579276384093
